INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
9788,0,0,0,22,2,10,23452.00,No,121949.00,Yes,z_F,Masters,,34,Private,3700.00,6,Sports Car,yes,5678.00,1,No,8,6,Highly Urban/ Urban
9789,0,0,0,53,0,13,59781.00,No,246460.00,Yes,z_F,Bachelors,Home Maker,50,Private,9560.00,7,z_SUV,no,0.00,0,No,2,1,Highly Urban/ Urban
9790,0,0,0,38,2,10,60107.00,Yes,206738.00,z_No,M,Bachelors,Professional,33,Commercial,11310.00,1,Pickup,no,0.00,0,No,0,6,z_Highly Rural/ Rural
9791,0,0,0,47,0,13,53420.00,No,193459.00,Yes,M,Bachelors,Professional,27,Commercial,6200.00,10,Pickup,no,0.00,0,Yes,3,12,Highly Urban/ Urban
9792,0,0,0,55,0,13,81446.00,No,,Yes,M,Masters,,36,Commercial,26960.00,1,Panel Truck,yes,10284.00,1,No,0,16,z_Highly Rural/ Rural
9793,0,0,0,42,1,15,31570.00,No,143819.00,Yes,M,Bachelors,z_Blue Collar,13,Commercial,8860.00,6,Pickup,no,0.00,0,No,0,12,Highly Urban/ Urban
9794,0,0,0,57,0,13,43780.00,No,197162.00,Yes,M,Bachelors,z_Blue Collar,56,Commercial,12900.00,1,Minivan,yes,0.00,0,No,0,1,z_Highly Rural/ Rural
9795,0,0,0,47,0,12,31984.00,No,171859.00,Yes,M,<High School,z_Blue Collar,25,Commercial,9400.00,4,Pickup,yes,6136.00,3,No,5,1,Highly Urban/ Urban
9796,0,0,0,31,3,4,62412.00,No,241054.00,Yes,z_F,Bachelors,Manager,42,Private,10840.00,10,z_SUV,no,0.00,0,No,0,17,Highly Urban/ Urban
9797,0,0,0,58,0,13,84376.00,No,279277.00,Yes,M,Masters,,23,Private,12340.00,1,Minivan,no,0.00,0,No,0,12,Highly Urban/ Urban
9798,0,0,0,47,0,14,45261.00,No,175420.00,Yes,z_F,z_High School,z_Blue Collar,43,Commercial,10730.00,6,z_SUV,no,3036.00,1,No,0,1,Highly Urban/ Urban
9799,0,0,0,48,0,11,79356.00,No,283771.00,Yes,M,Bachelors,Manager,26,Private,6300.00,1,Pickup,no,3790.00,4,No,3,13,Highly Urban/ Urban
9800,1,5996,2,39,3,0,0.00,Yes,0.00,z_No,z_F,PhD,Home Maker,30,Commercial,22810.00,1,Pickup,no,0.00,0,Yes,0,19,Highly Urban/ Urban
9801,0,0,0,36,0,,23232.00,No,136943.00,Yes,z_F,<High School,Clerical,57,Private,13070.00,1,z_SUV,no,49011.00,2,Yes,5,1,Highly Urban/ Urban
9802,0,0,0,39,0,14,93077.00,No,244764.00,Yes,M,Bachelors,Professional,29,Private,14710.00,1,Minivan,yes,0.00,0,No,0,1,z_Highly Rural/ Rural
9805,1,12536.31502,1,36,2,8,88236.00,Yes,0.00,z_No,z_F,Bachelors,Professional,20,Private,19050.00,1,Minivan,no,0.00,0,Yes,5,13,Highly Urban/ Urban
9806,1,4979,0,46,0,6,41077.00,No,139416.00,Yes,M,Bachelors,Professional,26,Commercial,22610.00,9,Panel Truck,yes,2161.00,2,No,3,8,Highly Urban/ Urban
9807,0,0,0,52,0,10,161142.00,No,430785.00,z_No,z_F,PhD,Doctor,41,Private,22480.00,7,Minivan,no,0.00,0,No,1,10,Highly Urban/ Urban
9808,1,1102,0,46,0,14,50272.00,No,162891.00,Yes,z_F,Bachelors,z_Blue Collar,55,Commercial,27620.00,1,Pickup,no,0.00,0,No,0,6,Highly Urban/ Urban
9809,1,5007,0,30,1,12,43453.00,No,150500.00,Yes,M,z_High School,Clerical,49,Private,8850.00,8,Pickup,yes,31658.00,2,Yes,5,10,Highly Urban/ Urban
9810,0,0,0,53,0,,40473.00,No,194669.00,z_No,M,z_High School,Clerical,27,Private,10850.00,11,Minivan,yes,0.00,0,No,0,10,Highly Urban/ Urban
9811,1,4167,0,56,0,14,68485.00,No,0.00,z_No,z_F,Bachelors,Professional,62,Private,8900.00,6,z_SUV,no,6281.00,2,No,7,8,Highly Urban/ Urban
9812,0,0,1,52,1,,46464.00,Yes,184637.00,z_No,z_F,Bachelors,Professional,44,Commercial,30160.00,6,Pickup,no,0.00,0,No,3,10,z_Highly Rural/ Rural
9813,1,2493,0,47,0,9,34362.00,No,0.00,z_No,M,z_High School,z_Blue Collar,28,Commercial,9640.00,6,Pickup,no,33018.00,2,Yes,7,7,Highly Urban/ Urban
9814,0,0,0,33,3,15,9157.00,No,0.00,Yes,z_F,z_High School,Student,35,Private,17970.00,6,Minivan,no,5548.00,2,No,4,8,Highly Urban/ Urban
9816,1,3780,0,52,0,12,72632.00,No,240387.00,z_No,M,Bachelors,z_Blue Collar,19,Commercial,9800.00,1,Minivan,yes,30167.00,3,Yes,0,11,Highly Urban/ Urban
9817,0,0,0,37,0,0,0.00,No,0.00,z_No,z_F,z_High School,Home Maker,54,Private,14400.00,4,Minivan,no,0.00,0,No,0,,z_Highly Rural/ Rural
9818,0,0,0,44,0,8,68770.00,No,0.00,z_No,M,Masters,Manager,23,Private,10630.00,1,Pickup,yes,8924.00,1,No,0,14,Highly Urban/ Urban
9819,0,0,0,45,3,16,60945.00,No,189813.00,Yes,z_F,Masters,Manager,27,Commercial,33160.00,1,Van,no,0.00,0,No,0,28,Highly Urban/ Urban
9820,0,0,0,52,0,13,1702.00,No,0.00,Yes,z_F,z_High School,Home Maker,40,Private,1670.00,1,Sports Car,no,0.00,0,No,0,1,z_Highly Rural/ Rural
9821,1,78874.19056,1,57,2,16,119068.00,Yes,342788.00,z_No,M,PhD,,60,Commercial,37130.00,6,Panel Truck,no,7160.00,4,No,2,12,Highly Urban/ Urban
9822,0,0,0,51,0,7,54804.00,No,0.00,z_No,z_F,Masters,,26,Commercial,28290.00,1,Pickup,no,6746.00,4,No,3,21,Highly Urban/ Urban
9823,0,0,1,42,2,15,22155.00,No,127123.00,Yes,M,Masters,Lawyer,30,Private,7920.00,6,Pickup,yes,0.00,0,No,0,15,Highly Urban/ Urban
9828,0,0,2,41,2,13,,No,283152.00,Yes,z_F,Bachelors,z_Blue Collar,27,Commercial,14260.00,3,z_SUV,no,3712.00,1,No,3,9,Highly Urban/ Urban
9829,0,0,0,42,0,12,65037.00,No,210955.00,Yes,z_F,Masters,Lawyer,9,Private,12200.00,3,z_SUV,no,0.00,0,No,2,6,Highly Urban/ Urban
9830,0,0,0,39,2,12,3612.00,Yes,0.00,z_No,z_F,z_High School,Student,69,Commercial,16230.00,14,Minivan,no,0.00,0,Yes,2,7,z_Highly Rural/ Rural
9831,1,3562,0,16,3,11,11719.00,No,74994.00,Yes,M,z_High School,Clerical,51,Private,4270.00,4,Minivan,yes,0.00,0,No,2,11,Highly Urban/ Urban
9832,0,0,0,46,0,12,100018.00,No,346916.00,Yes,z_F,Masters,Manager,5,Private,16100.00,13,z_SUV,no,0.00,0,No,0,,Highly Urban/ Urban
9834,0,0,0,43,0,10,69479.00,No,256801.00,Yes,M,Masters,Professional,53,Private,9690.00,4,Pickup,yes,0.00,0,Yes,2,15,Highly Urban/ Urban
9836,0,0,0,28,1,,20852.00,No,123109.00,Yes,z_F,z_High School,Home Maker,5,Private,11440.00,4,z_SUV,no,0.00,0,No,0,1,Highly Urban/ Urban
9837,0,0,0,62,0,14,41444.00,No,198919.00,Yes,M,Bachelors,Professional,64,Commercial,19540.00,4,Pickup,yes,0.00,0,No,4,,z_Highly Rural/ Rural
9838,0,0,0,50,0,14,24833.00,No,0.00,z_No,z_F,Bachelors,Clerical,38,Private,20230.00,12,z_SUV,no,0.00,0,No,0,9,z_Highly Rural/ Rural
9839,0,0,0,46,0,6,85384.00,No,266348.00,z_No,M,Masters,Manager,44,Private,23270.00,7,Minivan,no,5462.00,3,No,2,9,Highly Urban/ Urban
9840,1,4859,0,60,0,13,135747.00,No,0.00,z_No,M,Masters,Professional,21,Commercial,34800.00,13,Panel Truck,no,3306.00,2,No,0,11,Highly Urban/ Urban
9841,0,0,0,57,0,15,,No,167419.00,Yes,z_F,z_High School,z_Blue Collar,56,Private,12370.00,10,Minivan,no,0.00,0,No,0,11,z_Highly Rural/ Rural
9842,0,0,0,41,0,13,28803.00,No,136808.00,Yes,M,z_High School,Clerical,21,Private,13910.00,6,Minivan,yes,0.00,0,No,0,,z_Highly Rural/ Rural
9843,1,6042,1,39,1,15,22271.00,No,163729.00,Yes,z_F,z_High School,Clerical,11,Private,11490.00,7,Sports Car,no,25260.00,1,No,2,2,z_Highly Rural/ Rural
9844,0,0,0,53,0,13,242749.00,No,539586.00,Yes,M,PhD,,27,Commercial,33070.00,6,Panel Truck,yes,0.00,0,No,0,15,Highly Urban/ Urban
9845,0,0,0,53,0,15,73714.00,No,225278.00,Yes,M,Masters,Lawyer,49,Private,21190.00,4,Van,yes,0.00,0,No,0,18,z_Highly Rural/ Rural
9846,0,0,0,38,0,6,148642.00,No,391294.00,Yes,M,Masters,,30,Commercial,20880.00,1,Van,no,0.00,0,No,0,18,Highly Urban/ Urban
9847,0,0,0,45,1,15,32596.00,No,,Yes,z_F,Bachelors,Student,39,Commercial,11490.00,11,z_SUV,no,0.00,0,No,0,10,Highly Urban/ Urban
9848,0,0,0,39,3,13,164047.00,Yes,421956.00,z_No,z_F,PhD,Manager,16,Private,39520.00,7,Van,no,0.00,0,No,0,13,Highly Urban/ Urban
9849,0,0,0,40,0,,58328.00,No,203008.00,Yes,M,z_High School,Professional,46,Commercial,34050.00,1,Panel Truck,no,0.00,0,No,2,6,Highly Urban/ Urban
9850,0,0,0,53,0,11,30963.00,No,0.00,z_No,M,Masters,Lawyer,29,Private,14880.00,1,Minivan,yes,0.00,0,No,2,9,z_Highly Rural/ Rural
9851,0,0,0,40,0,7,33536.00,No,156336.00,Yes,z_F,z_High School,Clerical,36,Commercial,20290.00,6,Pickup,no,1365.00,2,No,0,1,z_Highly Rural/ Rural
9852,1,7618.646668,0,48,0,11,65240.00,No,189120.00,z_No,z_F,z_High School,z_Blue Collar,5,Commercial,8020.00,4,z_SUV,no,846.00,1,No,0,1,Highly Urban/ Urban
9853,0,0,0,53,0,,67923.00,No,0.00,z_No,z_F,Bachelors,Manager,54,Private,23340.00,1,Sports Car,no,21838.00,2,No,0,10,Highly Urban/ Urban
9854,0,0,0,43,0,12,300.00,No,119608.00,Yes,z_F,<High School,Home Maker,44,Private,1500.00,4,Sports Car,no,0.00,0,No,1,1,z_Highly Rural/ Rural
9855,0,0,0,55,0,10,123807.00,No,0.00,z_No,M,Masters,Manager,36,Private,38230.00,1,Minivan,yes,0.00,0,No,1,8,Highly Urban/ Urban
9856,0,0,0,50,0,13,175098.00,No,499296.00,Yes,z_F,PhD,,44,Commercial,34250.00,7,Pickup,no,0.00,0,No,3,4,Highly Urban/ Urban
9857,1,2738,0,47,0,,0.00,No,0.00,Yes,M,z_High School,Student,33,Commercial,6620.00,1,Pickup,yes,4093.00,3,No,1,8,Highly Urban/ Urban
9858,1,4941,0,48,0,12,51920.00,No,167105.00,Yes,z_F,z_High School,Professional,31,Private,14140.00,1,z_SUV,no,40023.00,3,Yes,0,1,Highly Urban/ Urban
9859,0,0,0,41,3,12,52073.00,Yes,0.00,z_No,z_F,z_High School,Clerical,25,Private,5600.00,6,z_SUV,no,2405.00,3,No,5,1,Highly Urban/ Urban
9861,1,1842,0,40,0,7,82813.00,No,0.00,z_No,z_F,Bachelors,z_Blue Collar,51,Commercial,13780.00,11,z_SUV,no,8593.00,3,No,0,9,Highly Urban/ Urban
9862,0,0,0,42,0,12,131050.00,No,382673.00,z_No,M,PhD,,30,Commercial,23300.00,6,Panel Truck,yes,958.00,1,No,3,14,Highly Urban/ Urban
9863,0,0,0,40,0,6,17885.00,No,0.00,z_No,M,z_High School,Student,54,Commercial,10940.00,11,Pickup,no,0.00,0,No,1,9,z_Highly Rural/ Rural
9864,0,0,0,51,0,13,121237.00,No,342601.00,Yes,z_F,Masters,Lawyer,16,Private,19270.00,9,z_SUV,no,0.00,0,No,3,10,Highly Urban/ Urban
9866,0,0,0,56,0,13,105111.00,No,324250.00,Yes,M,Bachelors,Professional,63,Private,33150.00,1,Minivan,no,0.00,0,No,0,1,z_Highly Rural/ Rural
9867,0,0,0,64,0,15,18690.00,No,0.00,z_No,M,Bachelors,Manager,31,Private,28640.00,7,Minivan,yes,0.00,0,No,0,7,Highly Urban/ Urban
9868,1,5032,0,50,0,13,52913.00,No,173613.00,Yes,M,z_High School,z_Blue Collar,37,Commercial,9980.00,3,Pickup,yes,3368.00,4,No,4,1,Highly Urban/ Urban
9869,1,2522,3,44,3,,115100.00,No,318540.00,Yes,M,Masters,,37,Commercial,28630.00,1,Panel Truck,no,3440.00,1,Yes,9,16,Highly Urban/ Urban
9870,0,0,0,40,0,12,419.00,No,94291.00,Yes,z_F,PhD,Home Maker,25,Private,10790.00,4,z_SUV,no,5304.00,4,No,0,14,Highly Urban/ Urban
9872,0,0,1,45,3,15,79586.00,No,,Yes,z_F,Masters,Lawyer,5,Private,27670.00,1,Minivan,no,0.00,0,No,0,13,Highly Urban/ Urban
9873,1,7170,0,42,0,9,47983.00,No,194098.00,z_No,z_F,z_High School,Manager,44,Private,20390.00,6,Sports Car,no,0.00,0,No,0,7,Highly Urban/ Urban
9875,0,0,0,56,0,15,104029.00,No,296366.00,Yes,z_F,Masters,Lawyer,34,Private,7100.00,7,z_SUV,no,0.00,0,Yes,2,11,Highly Urban/ Urban
9876,0,0,0,58,0,13,,No,0.00,z_No,M,Bachelors,Professional,20,Commercial,27140.00,7,Panel Truck,yes,0.00,0,No,0,15,Highly Urban/ Urban
9877,1,5582,0,54,0,14,107009.00,No,312734.00,Yes,M,Masters,Lawyer,25,Private,6900.00,1,Pickup,yes,0.00,0,No,0,15,Highly Urban/ Urban
9878,0,0,0,45,2,9,46846.00,No,224065.00,Yes,z_F,Bachelors,Manager,49,Private,27410.00,1,z_SUV,no,0.00,0,Yes,0,10,Highly Urban/ Urban
9879,0,0,0,49,0,10,69515.00,No,238630.00,z_No,M,Masters,Lawyer,27,Private,17520.00,7,Van,no,0.00,0,No,1,9,Highly Urban/ Urban
9881,0,0,0,35,0,10,90519.00,No,248221.00,Yes,z_F,Masters,Lawyer,34,Private,7430.00,1,z_SUV,no,0.00,0,No,4,18,Highly Urban/ Urban
9883,0,0,0,40,1,11,1965.00,Yes,0.00,z_No,z_F,PhD,Home Maker,21,Private,20630.00,1,Minivan,no,0.00,0,No,2,11,Highly Urban/ Urban
9884,0,0,0,43,0,12,110705.00,No,0.00,z_No,M,Masters,Manager,50,Private,30670.00,6,Minivan,no,0.00,0,No,0,18,Highly Urban/ Urban
9886,1,1473,0,48,0,10,33422.00,No,170714.00,z_No,M,Bachelors,Professional,13,Commercial,11550.00,1,Pickup,no,17831.00,2,Yes,13,13,z_Highly Rural/ Rural
9887,0,0,0,48,0,10,68334.00,No,0.00,z_No,z_F,Bachelors,Professional,36,Private,6300.00,11,z_SUV,no,0.00,0,No,0,1,Highly Urban/ Urban
9889,0,0,0,61,0,,121688.00,No,378194.00,Yes,z_F,Masters,Lawyer,63,Private,19770.00,12,Sports Car,no,0.00,0,No,0,7,z_Highly Rural/ Rural
9890,0,0,0,37,0,7,85267.00,No,273354.00,z_No,z_F,Bachelors,Manager,69,Commercial,32410.00,5,Van,no,7427.00,3,No,8,8,Highly Urban/ Urban
9891,0,0,0,44,1,13,53483.00,No,191128.00,Yes,z_F,z_High School,z_Blue Collar,28,Commercial,30000.00,4,Panel Truck,no,4705.00,1,No,3,6,Highly Urban/ Urban
9894,0,0,0,38,2,13,29674.00,Yes,0.00,z_No,M,z_High School,Clerical,21,Private,8250.00,7,Minivan,yes,5316.00,3,No,4,,Highly Urban/ Urban
9895,1,1348,2,44,2,14,6038.00,No,74078.00,Yes,z_F,z_High School,Home Maker,25,Private,6420.00,1,z_SUV,no,12003.00,2,No,0,1,Highly Urban/ Urban
9897,0,0,0,32,1,11,136758.00,No,378638.00,Yes,z_F,Masters,,48,Private,18380.00,1,z_SUV,no,28038.00,1,No,5,14,Highly Urban/ Urban
9898,0,0,0,41,0,12,110624.00,No,283358.00,Yes,z_F,Masters,Lawyer,8,Private,16660.00,4,Minivan,no,0.00,0,No,4,15,Highly Urban/ Urban
9899,0,0,0,37,2,13,124587.00,Yes,347575.00,z_No,M,PhD,Doctor,33,Private,13960.00,10,Minivan,yes,43183.00,3,No,5,21,Highly Urban/ Urban
9900,0,0,0,34,1,10,84128.00,Yes,236963.00,z_No,z_F,Masters,Professional,8,Private,13310.00,3,Sports Car,no,0.00,0,No,0,14,z_Highly Rural/ Rural
9901,0,0,0,38,0,10,31831.00,No,111405.00,z_No,M,z_High School,Clerical,28,Private,8480.00,3,Pickup,yes,0.00,0,Yes,0,5,z_Highly Rural/ Rural
9903,0,0,0,39,0,7,10206.00,No,0.00,z_No,z_F,Bachelors,Home Maker,32,Private,9730.00,1,z_SUV,no,0.00,0,No,0,12,Highly Urban/ Urban
9904,0,0,2,62,3,17,148705.00,No,385125.00,Yes,z_F,Masters,Manager,35,Private,26720.00,6,z_SUV,no,5542.00,3,No,0,13,Highly Urban/ Urban
9905,0,0,0,47,0,6,,No,106322.00,Yes,M,z_High School,Clerical,45,Private,8500.00,6,Pickup,no,9965.00,1,No,9,1,Highly Urban/ Urban
9907,0,0,0,50,0,12,51135.00,No,149405.00,Yes,M,Masters,Lawyer,32,Private,1500.00,17,Minivan,yes,0.00,0,No,6,13,Highly Urban/ Urban
9908,0,0,0,47,0,9,147216.00,No,371761.00,Yes,z_F,Masters,Lawyer,41,Private,28920.00,17,z_SUV,no,0.00,0,No,1,6,Highly Urban/ Urban
9909,1,7123,0,36,0,7,19341.00,No,118468.00,z_No,M,<High School,z_Blue Collar,36,Commercial,7030.00,11,Pickup,no,0.00,0,No,1,1,Highly Urban/ Urban
9911,0,0,0,32,3,7,9682.00,Yes,84057.00,z_No,M,<High School,Student,57,Commercial,27790.00,4,Panel Truck,no,0.00,0,Yes,0,6,Highly Urban/ Urban
9912,1,4865,0,46,0,11,50159.00,No,226464.00,z_No,z_F,Bachelors,Manager,10,Private,18430.00,3,Sports Car,no,0.00,0,No,3,10,Highly Urban/ Urban
9913,1,2671,0,55,0,9,59196.00,No,178362.00,Yes,z_F,Masters,Lawyer,77,Private,7420.00,4,Sports Car,no,4274.00,3,No,0,21,Highly Urban/ Urban
9915,0,0,0,54,0,11,27839.00,No,174220.00,Yes,M,<High School,z_Blue Collar,29,Private,16970.00,3,Van,yes,0.00,0,No,3,4,Highly Urban/ Urban
9916,0,0,0,28,1,12,64854.00,No,205489.00,Yes,z_F,Bachelors,z_Blue Collar,46,Private,25980.00,1,Minivan,no,0.00,0,No,0,11,z_Highly Rural/ Rural
9917,1,3599,0,42,0,11,74379.00,No,0.00,z_No,M,Bachelors,Clerical,55,Commercial,5020.00,1,Pickup,no,2225.00,3,No,5,9,Highly Urban/ Urban
9919,0,0,0,60,0,16,20139.00,No,193148.00,Yes,M,<High School,Clerical,28,Private,18490.00,3,Van,no,0.00,0,No,2,9,Highly Urban/ Urban
9921,1,3858,2,41,3,,11233.00,No,140788.00,Yes,z_F,Bachelors,Home Maker,53,Private,10580.00,7,z_SUV,no,8829.00,2,No,4,18,Highly Urban/ Urban
9922,0,0,0,49,0,12,25738.00,No,0.00,z_No,M,<High School,Clerical,28,Private,4070.00,3,Minivan,yes,5416.00,1,No,0,6,Highly Urban/ Urban
9923,0,0,0,40,0,11,62849.00,No,225934.00,Yes,z_F,Bachelors,Professional,41,Private,21990.00,13,Minivan,no,7761.00,2,No,7,8,Highly Urban/ Urban
9924,0,0,0,28,2,12,34043.00,Yes,137615.00,z_No,M,z_High School,Manager,32,Private,27160.00,1,Minivan,no,0.00,0,Yes,0,1,Highly Urban/ Urban
9925,0,0,0,44,2,11,188428.00,No,497746.00,Yes,z_F,PhD,,35,Commercial,27300.00,7,Pickup,no,0.00,0,No,1,14,Highly Urban/ Urban
9927,0,0,0,34,1,11,147478.00,No,400336.00,Yes,M,Masters,,46,Commercial,24350.00,1,Panel Truck,no,3210.00,4,No,0,11,Highly Urban/ Urban
9928,0,0,0,40,2,0,0.00,No,0.00,Yes,z_F,z_High School,Home Maker,57,Private,1500.00,4,z_SUV,no,0.00,0,No,2,1,z_Highly Rural/ Rural
9929,1,6445,0,32,3,14,36343.00,No,156621.00,Yes,z_F,z_High School,Clerical,46,Private,3540.00,1,z_SUV,no,0.00,0,No,3,1,Highly Urban/ Urban
9930,1,13810.01247,1,37,2,,107961.00,No,333680.00,Yes,M,Bachelors,z_Blue Collar,44,Commercial,24850.00,1,Panel Truck,yes,0.00,0,Yes,0,7,Highly Urban/ Urban
9932,0,0,0,56,3,17,136526.00,No,372715.00,Yes,M,Bachelors,z_Blue Collar,10,Commercial,20750.00,10,Van,yes,0.00,0,No,0,7,Highly Urban/ Urban
9933,0,0,0,46,0,11,82742.00,No,0.00,z_No,M,z_High School,Manager,25,Private,14370.00,7,Minivan,no,12502.00,2,No,0,10,Highly Urban/ Urban
9934,1,5134,0,37,0,14,14941.00,No,127238.00,Yes,M,PhD,Manager,33,Private,6690.00,4,Pickup,no,0.00,0,No,0,14,Highly Urban/ Urban
9936,0,0,0,41,0,3,85545.00,No,0.00,z_No,z_F,Masters,Lawyer,36,Private,6240.00,1,z_SUV,no,0.00,0,No,0,21,Highly Urban/ Urban
9937,0,0,0,51,0,9,75375.00,No,267988.00,z_No,M,Masters,,28,Commercial,23380.00,4,Panel Truck,yes,952.00,3,No,6,,Highly Urban/ Urban
9938,0,0,0,52,0,11,179483.00,No,496761.00,Yes,z_F,PhD,,32,Commercial,43530.00,1,Panel Truck,no,0.00,0,No,2,19,Highly Urban/ Urban
9939,0,0,0,41,0,11,94050.00,No,,z_No,z_F,Bachelors,z_Blue Collar,49,Commercial,15000.00,1,z_SUV,no,0.00,0,No,1,14,Highly Urban/ Urban
9940,0,0,0,52,0,13,25894.00,No,117638.00,Yes,z_F,z_High School,Clerical,36,Private,12140.00,7,Sports Car,no,3982.00,2,No,0,1,Highly Urban/ Urban
9941,1,3725,0,41,0,12,53008.00,No,200442.00,Yes,M,z_High School,z_Blue Collar,42,Private,8790.00,1,Minivan,yes,0.00,0,No,1,10,Highly Urban/ Urban
9942,0,0,0,56,0,13,63891.00,No,217027.00,Yes,M,Masters,Manager,21,Private,13880.00,1,Minivan,yes,0.00,0,No,0,1,Highly Urban/ Urban
9943,0,0,0,55,0,15,86516.00,No,311279.00,Yes,M,Bachelors,Professional,52,Private,17070.00,6,Van,yes,31798.00,2,No,4,1,Highly Urban/ Urban
9944,0,0,0,51,0,14,55037.00,No,215748.00,Yes,M,Masters,Lawyer,24,Private,7000.00,3,Pickup,yes,0.00,0,No,0,10,Highly Urban/ Urban
9946,0,0,0,47,0,,139885.00,No,0.00,z_No,M,PhD,,35,Commercial,21890.00,6,Van,yes,0.00,0,No,1,9,z_Highly Rural/ Rural
9947,0,0,0,57,2,16,71518.00,Yes,0.00,z_No,M,Masters,Manager,5,Private,14350.00,4,Minivan,no,0.00,0,No,0,13,Highly Urban/ Urban
9948,0,0,0,52,0,11,78348.00,No,0.00,z_No,z_F,Bachelors,z_Blue Collar,5,Commercial,14530.00,7,z_SUV,no,0.00,0,No,0,,z_Highly Rural/ Rural
9949,1,14508.96412,0,41,0,0,0.00,No,109155.00,z_No,z_F,Masters,Home Maker,47,Private,13030.00,1,z_SUV,no,2334.00,1,No,3,15,Highly Urban/ Urban
9950,0,0,0,33,2,15,92052.00,No,295952.00,Yes,M,Bachelors,Professional,33,Private,4800.00,1,Minivan,no,0.00,0,No,1,10,Highly Urban/ Urban
9951,0,0,0,50,0,10,51553.00,No,173821.00,z_No,M,Bachelors,Manager,17,Private,14460.00,1,Minivan,yes,0.00,0,No,0,13,Highly Urban/ Urban
9952,0,0,0,50,0,11,62830.00,No,239936.00,Yes,M,Masters,Lawyer,39,Private,14530.00,1,Minivan,no,0.00,0,No,0,10,Highly Urban/ Urban
9954,0,0,0,66,0,13,14815.00,No,87347.00,Yes,z_F,z_High School,Clerical,12,Private,13390.00,4,Sports Car,no,0.00,0,No,2,1,z_Highly Rural/ Rural
9955,0,0,0,42,0,11,61182.00,No,201094.00,Yes,M,Bachelors,z_Blue Collar,24,Commercial,14510.00,6,Minivan,yes,0.00,0,No,0,12,z_Highly Rural/ Rural
9956,0,0,0,47,0,13,47355.00,No,165540.00,Yes,z_F,z_High School,z_Blue Collar,49,Private,14310.00,4,Minivan,yes,11087.00,2,No,0,,Highly Urban/ Urban
9958,0,0,0,36,2,8,45034.00,Yes,175140.00,z_No,M,z_High School,Manager,5,Private,14160.00,7,Minivan,no,0.00,0,No,1,1,Highly Urban/ Urban
9959,1,1743,0,35,2,15,39322.00,No,,Yes,M,z_High School,Clerical,41,Private,6090.00,6,Pickup,yes,2312.00,3,No,1,7,Highly Urban/ Urban
9960,1,5052,0,37,0,12,33236.00,No,165820.00,z_No,M,<High School,Clerical,49,Private,5200.00,1,Minivan,yes,1020.00,1,No,4,1,Highly Urban/ Urban
9961,1,3538,0,46,0,11,45300.00,No,152064.00,Yes,M,z_High School,z_Blue Collar,28,Commercial,10630.00,1,Pickup,yes,0.00,0,No,1,1,Highly Urban/ Urban
9962,0,0,0,36,1,12,98573.00,No,289177.00,Yes,z_F,Masters,Manager,62,Private,14960.00,6,Minivan,no,0.00,0,No,3,16,Highly Urban/ Urban
9964,0,0,0,40,3,11,88075.00,Yes,256761.00,z_No,M,Bachelors,Professional,34,Private,16010.00,4,Minivan,no,0.00,0,No,1,1,Highly Urban/ Urban
9965,0,0,1,43,2,17,82947.00,No,264359.00,Yes,M,Masters,Professional,35,Commercial,20710.00,4,Van,yes,3963.00,3,No,5,16,Highly Urban/ Urban
9966,0,0,0,47,0,10,33645.00,No,176211.00,z_No,M,Masters,Lawyer,29,Private,24640.00,6,Minivan,yes,0.00,0,No,0,8,z_Highly Rural/ Rural
9967,0,0,1,40,2,14,55172.00,Yes,0.00,z_No,z_F,z_High School,z_Blue Collar,22,Commercial,12400.00,4,z_SUV,no,7947.00,3,No,6,1,z_Highly Rural/ Rural
9968,1,3746,0,72,0,16,56313.00,No,249478.00,Yes,M,Masters,Lawyer,20,Private,14330.00,6,z_SUV,yes,1391.00,2,No,7,20,Highly Urban/ Urban
9969,0,0,0,47,0,12,36070.00,No,146435.00,Yes,z_F,Bachelors,Manager,29,Private,15580.00,1,z_SUV,no,4963.00,2,No,4,15,Highly Urban/ Urban
9970,0,0,0,45,0,13,,No,122195.00,Yes,z_F,z_High School,Clerical,38,Private,9050.00,4,z_SUV,no,0.00,0,No,3,6,z_Highly Rural/ Rural
9971,0,0,0,40,0,7,52718.00,No,210922.00,z_No,M,z_High School,Professional,23,Private,15450.00,13,Minivan,yes,0.00,0,No,0,9,Highly Urban/ Urban
9973,0,0,0,47,0,14,96111.00,No,288719.00,Yes,M,PhD,Doctor,26,Private,27270.00,6,Minivan,yes,0.00,0,No,1,12,Highly Urban/ Urban
9974,0,0,2,45,3,14,36912.00,Yes,0.00,z_No,z_F,Bachelors,Clerical,60,Private,6550.00,12,z_SUV,no,3791.00,1,No,7,12,Highly Urban/ Urban
9975,0,0,0,29,4,12,126263.00,No,319400.00,Yes,z_F,PhD,Manager,39,Private,8190.00,6,z_SUV,no,26785.00,2,Yes,0,13,Highly Urban/ Urban
